g band,r band,age [Gyr]
-8.552033,-9.325496,6.538279247236017
-8.027438,-8.898095,4.921987412738506
-7.78967,-8.681689,11.372728562631654
-8.359829,-9.102624,4.808993733846874
-7.7511783,-8.573944,8.577720570667559
-7.737963,-8.6372175,5.88911813745977
-8.352937,-9.160113,8.375408311830798
-8.002641,-8.8759365,7.405728997713689
-7.7634525,-8.691569,10.449578899190936
-7.750589,-8.5851345,10.556838687345232
-8.141782,-9.047192,8.550303839895292
-8.351932,-9.223235,6.635518938695451
-8.067983,-8.819726,11.3253544089968
-7.668502,-8.502026,10.449060485913328
-8.23865,-9.086905,11.424813048958345
-8.007485,-8.842895,10.648727394830406
-8.110742,-8.977749,8.72164646151256
-8.188183,-8.991605,8.768416654472524
-8.233819,-9.14102,8.703993857075108
-8.022034,-8.840152,10.567666379321253
-8.704656,-9.445245,4.724558282003494
-7.9205503,-8.818288,8.550574985617654
-8.195603,-8.970009,6.5920151715334825
-7.9458585,-8.829617,6.931248650496653
-8.237416,-9.061882,8.770634797548857
-7.9245644,-8.869835,10.52635735530268
-7.955183,-8.773499,9.152752175434783
-9.013472,-9.800406,5.862828447969665
-7.544321,-8.443051,10.518849796407668
-8.10684,-8.948494,8.584320114368523
-7.9890676,-8.902204,10.294996353206109
-8.519628,-9.327535,8.489497664258717
-7.842485,-8.800296,10.516284653869725
-7.884163,-8.775952,5.816105692975851
-8.254381,-9.105553,7.0370973589008665
-8.342155,-9.188937,6.001077975132431
-8.239737,-9.068929,6.590263171539224
-8.446804,-9.276913,8.756138556607294
-7.743349,-8.604588,11.462046099226425
-8.096851,-8.907331,8.79393502076142
-8.153828,-8.904805,7.338458690502694
-8.287518,-9.060311,10.555789166385306
-8.4990015,-9.372945,6.331476465540446
-8.253437,-9.067481,11.60202431208295
-7.636673,-8.5162115,8.57232804718195
-8.592621,-9.426588,10.495628639428888
-8.057381,-8.818354,11.411927067288095
-8.385618,-9.145976,5.6479681138101885
-8.198286,-9.097555,8.554363644674437
-7.963621,-8.849615,8.925045831888653
-8.122439,-9.071344,10.496051735209734
-8.328455,-9.083462,5.3625031150043725
-8.042173,-8.878566,8.393063080464419
-8.160617,-8.998103,10.954018302172953
-8.7032795,-9.463777,5.655630066618281
-8.480511,-9.269054,8.717962012069552
-8.766228,-9.558076,7.237961645253945
-8.482049,-9.238967,5.462180859271374
-8.083444,-8.890741,8.451376860627565
-7.873136,-8.784568,7.101382984844547
-7.745481,-8.664492,10.514603077746528
-8.300733,-9.1215515,8.728744843478008
-8.424924,-9.219124,8.814035248777746
-7.6923103,-8.636448,9.962063997253502
-7.667418,-8.554755,9.200716386761773
-8.194352,-9.074515,8.557879390652737
-8.214683,-9.045374,7.213501400430158
-8.337494,-9.144831,8.453852185566376
-8.389324,-9.186522,11.778695995274648
-8.261177,-9.155928,5.451276118112954
-8.258821,-9.07366,8.927456903422687
-7.8818383,-8.801011,7.182251910401483
-7.738315,-8.619685,11.420265130912426
-8.478774,-9.29338,10.523091643865492
-7.8725824,-8.678643,10.530149171302169
-7.8806214,-8.714282,10.463394056156272
-7.867302,-8.792739,6.569222704413733
-8.251845,-9.141314,4.906948956731506
-8.761671,-9.51676,6.517476948145233
-8.14118,-9.066853,10.499076056445588
-8.706124,-9.454759,5.053759067871008
-7.401057,-8.336492,11.381199238485896
-8.291968,-9.215258,10.309360940886204
-7.8753757,-8.683327,8.492231123202988
-8.708432,-9.568112,6.981732671078792
-8.135082,-8.938304,8.770113062994056
-7.868008,-8.713674,6.725207885202168
-8.483201,-9.306485,8.704257631892677
-8.066496,-8.891978,10.397601931766896
-7.8403754,-8.692808,8.546106327590854
-7.939134,-8.841993,8.523715758336962
-8.669876,-9.477519,8.472933764746465
-7.8950396,-8.795164,6.9273663304270165
-7.7128587,-8.5463705,10.517965576645189
-8.460539,-9.238873,6.807023173403579
-8.887079,-9.668847,7.002347546745301
-7.5400767,-8.42026,10.539654567257413
-7.8898673,-8.678968,10.644895030405037
-8.431745,-9.176728,4.894336373551917
-8.251541,-9.018424,6.119599134153767
-8.827124,-9.608643,6.987602954773779
-7.480806,-8.423618,10.496040429643038
-8.522674,-9.292942,6.403869993566716
-8.007735,-8.884349,7.3326663963130345
-7.956676,-8.778027,6.0558868690346355
-8.377798,-9.185588,8.482111040824654
-8.184712,-9.007739,11.266883962086137
-8.235277,-9.062687,9.877202096489539
-7.9798355,-8.86458,9.891897979805215
-7.6548285,-8.585314,8.709927811844306
-8.551954,-9.297549,10.511414732564823
-7.6848903,-8.633727,9.96768835316272
-7.7672424,-8.703245,8.43429804675224
-7.476298,-8.378221,8.812999840291468
-8.834361,-9.661767,4.750704718038476
-8.363883,-9.231736,5.526628877075288
-7.837852,-8.755694,8.609170805823645
-8.08996,-8.993875,8.655241672435448
-8.1206255,-8.930983,8.644456891242342
-8.063304,-8.940141,6.1489315727633524
-8.05578,-8.89758,11.505627484535514
-7.949449,-8.809651,11.445625949902357
-7.7260656,-8.612572,7.1956822037807076
-8.654356,-9.307414,12.054078188406962
-7.809168,-8.616373,8.445597144476368
-8.4338665,-9.302704,5.915718980655222
-7.8713737,-8.770126,8.263914816274172
-8.474858,-9.274056,10.561383297159983
-7.8000913,-8.749388,10.306267305779315
-8.315097,-9.042541,11.416620757887824
-8.1398,-9.012075,7.339423557281065
-8.218829,-9.044217,9.696314921280415
-8.195743,-9.032895,10.910754535603896
-8.532621,-9.434095,6.753134421269092
-9.105141,-9.884565,6.866716597934038
-8.169548,-8.990511,8.801075472558658
-7.588841,-8.416683,11.271853181527913
-7.979288,-8.91725,10.465122772020198
-7.963475,-8.785189,9.397474826075014
-7.9743996,-8.922829,9.917209545840874
-8.150453,-9.085953,8.513919458307722
-7.8888335,-8.70439,8.973447295678037
-8.073335,-8.911483,11.46076750746807
-8.209203,-8.977486,11.543978087849297
-7.9500794,-8.740575,10.5857519797984
-8.01126,-8.917291,8.687346625217078
-7.6809783,-8.615007,10.29964969558312
-8.457214,-9.265052,8.48512142782438
-8.126161,-9.003443,8.673173241550412
-8.3665695,-9.192927,9.790833482760181
-8.218179,-9.053134,6.802573662990021
-8.016309,-8.8935585,8.755222966636335
-8.40114,-9.283356,5.633396967681117
-7.7383432,-8.687093,10.499787687125348
-8.462648,-9.311807,9.812720002909742
-8.217424,-8.975229,5.509483742399453
-8.552398,-9.32396,6.853107208989804
-7.7805924,-8.5814085,11.289992425908132
-8.558707,-9.366547,8.485257953195138
-8.505534,-9.408262,6.919765026832897
-8.126343,-9.007852,6.720373035236267
-7.797184,-8.69859,8.666139873253224
-7.8332996,-8.789132,10.373829340461727
-8.168409,-9.042179,8.732291083906894
-7.796029,-8.730851,8.389035927017177
-7.882465,-8.755127,7.2120321888300145
-8.485105,-9.3036995,11.574891472145332
-8.44871,-9.254829,4.95079764584694
-8.401257,-9.229679,6.304825436017144
-7.8563457,-8.707117,8.797831134618725
-8.025956,-8.9796715,10.567230077392724
-8.128617,-8.958918,7.363990811730186
-8.125646,-8.969241,9.448224857535212
-8.734603,-9.491726,5.473076324912743
-8.607702,-9.471847,7.35484668361155
-8.470073,-9.283303,8.824899275296138
-8.636026,-9.520568,7.185857682335591
-7.862199,-8.780476,8.718620217418625
-7.970648,-8.847649,7.232016306761257
-8.135319,-9.012351,5.177841490444111
-8.31075,-9.074413,5.841375089030087
-7.6398025,-8.595399,11.07686655745185
-7.785513,-8.630793,11.289033542965942
-8.134382,-8.946225,8.737409480260055
-7.727075,-8.674181,11.450512014297072
-7.7559786,-8.674682,10.104461125363308
-8.32428,-9.159402,10.61803115308049
-7.607483,-8.491118,6.110047944449323
-8.03577,-8.918611,5.566443680648058
-7.8670516,-8.728109,9.076270850138432
-8.495945,-9.222784,12.000220640881865
-7.864225,-8.785461,8.52969432912889
-8.227323,-9.053034,11.371136932457016
-8.561053,-9.4030905,4.836410199447057
-7.9686456,-8.865732,9.747376714607576
-8.094719,-8.877844,10.607190708937376
-8.767136,-9.480996,11.580732891818656
-7.3980947,-8.323774,8.470329293711693
-8.288408,-9.084035,8.789516535131364
-8.175946,-8.9974375,9.38121593561394
-7.985051,-8.890348,6.942885523959081
-8.745963,-9.481964,6.885734693116587
-8.170394,-8.938071,11.835596458379644
-8.718081,-9.48053,6.872494086071294
-8.207041,-9.05647,8.73675355187062
-8.120012,-8.990492,6.109681278407258
-8.151946,-8.930311,6.854639511270115
-7.788836,-8.671029,7.208764289433299
-8.050394,-8.98657,10.578111909889364
-8.115467,-8.988016,7.098900351656139
-7.9598236,-8.793508,10.46588593295303
-7.644799,-8.584265,10.17982535420462
-8.628827,-9.41166,8.632317574092962
-8.482034,-9.298234,9.473401847065054
-7.883781,-8.834656,9.962063997253502
-8.531832,-9.285998,5.319646042536355
-7.9155993,-8.773678,10.847082037776815
-7.799611,-8.624113,10.46287748980388
-8.750438,-9.560056,8.597429621895309
-8.570417,-9.348619,6.7998338284029405
-8.038687,-8.939543,8.589231244547987
-7.952679,-8.818533,7.117089905300854
-8.38419,-9.165833,6.99497829647927
-8.7585,-9.585981,9.883149043114663
-8.009016,-8.789433,7.228512321077314
-8.56536,-9.394093,11.385687348556166
-7.9101343,-8.74101,11.364761390929267
-8.485522,-9.173412,8.695015707830958
-8.059937,-8.93669,8.387924753508212
-8.680626,-9.454994,6.5899135552441885
-7.963815,-8.770562,8.597496962746224
-8.564835,-9.438748,5.65409762811081
-8.216203,-9.130321,9.766053516061703
-7.9135246,-8.75553,7.436452259404164
-7.831133,-8.677304,11.155730551574711
-8.099345,-8.906651,8.451858225889936
-8.233641,-9.115118,8.720067937732201
-8.031448,-8.946639,8.67675299813633
-8.255213,-9.096643,8.616940743567906
-7.544265,-8.483039,11.260659710633941
-7.8330884,-8.748555,10.542729754525839
-7.7662396,-8.5967,10.15726989385689
-8.391061,-9.224879,10.479995361058302
-8.686694,-9.558319,6.698582214076739
-8.121709,-8.933316,11.394903047465396
-8.942068,-9.720188,7.600748257057308
-8.522294,-9.311586,8.789906412271828
-8.308656,-9.077074,10.86559126151957
-8.127859,-9.027147,8.760190421195105
-8.459036,-9.310946,10.543870899013534
-8.293619,-9.035451,12.272068686735588
-7.696218,-8.598205,5.867903206260419
-7.7092714,-8.628408,11.228194062524347
-7.7604356,-8.708227,10.328428125173591
-8.013017,-8.931801,8.676487579123629
-7.3184295,-8.25474,11.062611647756757
-7.836727,-8.772435,8.758230150151377
-7.85841,-8.805655,10.345078195044033
-7.9085183,-8.820819,6.613180336855107
-7.7534237,-8.611433,11.518147880652096
-7.954278,-8.8145685,11.463835546623018
-7.8210382,-8.756079,10.10604172871418
-7.8193555,-8.730175,10.350271608544144
-8.111183,-9.042147,10.036498082197715
-8.024035,-8.933206,10.380545441056189
-8.575884,-9.356535,6.936478838830389
-8.922932,-9.695524,6.489198116638295
-8.430547,-9.1970825,6.036661486402671
-8.087863,-8.913836,5.996992767233147
-7.853005,-8.732501,8.660161545105606
-8.272241,-9.14127,7.2057416875486435
-8.473432,-9.337994,9.122977350312555
-7.237088,-8.071049,10.494972444173213
-7.9335203,-8.8119755,9.094018697814462
-7.865977,-8.819499,10.178855817654666
-7.804981,-8.576791,8.81196392304721
-7.764599,-8.69708,8.468546077376821
-7.852108,-8.685909,10.478251613811342
-8.023256,-8.857629,8.793025731967166
-8.62803,-9.41676,6.7065431320203786
-7.916517,-8.862875,10.48135841387508
-8.414103,-9.224129,8.623363643909517
-7.1330934,-8.093321,10.511016025507063
-8.083008,-8.906762,11.437631892222278
-7.9728174,-8.851779,8.580010861060153
-8.64703,-9.568913,6.358416788688648
-8.152922,-9.093095,8.69230617368786
-8.171112,-8.943858,8.7889965332091
-7.992039,-8.830712,8.448762810896472
-7.7528276,-8.628115,8.784183619077886
-8.41279,-9.24419,10.523709533123796
-7.537824,-8.337666,8.625369457257525
-7.320736,-8.252721,8.378817675435009
-8.150105,-8.993718,8.573271939768695
-7.907294,-8.787769,10.564177270371927
-8.578348,-9.4256935,4.857038855568556
-8.1737585,-8.9297085,5.411075755992007
-7.749416,-8.702671,10.28859427576176
-8.177371,-8.980645,8.58633863140577
-8.178983,-8.992368,7.1607514813717845
-8.698255,-9.443558,4.906948956731506
-8.436482,-9.22393,6.675872521001979
-7.656261,-8.581384,8.754307350845949
-7.604911,-8.395504,11.670790701038346
-7.9618807,-8.857305,8.469231865706465
-8.769367,-9.567244,8.694751384232166
-8.121888,-9.004486,8.674234055186776
-8.211707,-9.021255,8.799778062197632
-7.567663,-8.466606,10.576373248759076
-8.62897,-9.407181,6.862635786608409
-8.508095,-9.260637,5.2378484355565025
-8.025091,-8.987428,10.49551775388344
-8.098944,-8.838083,4.569779876561778
-7.8914776,-8.719173,11.578300916017911
-7.767778,-8.68782,10.415579939161933
-8.206887,-9.014102,8.563014941874133
-8.574656,-9.349932,6.641965914368786
-8.834029,-9.614807,8.613593042507738
-9.072389,-9.84909,6.611257912975392
-7.568428,-8.497996,8.680595385814296
-7.8570633,-8.749639,6.72831522323807
-8.548185,-9.328297,6.90488200750028
-7.8978114,-8.802822,6.715879947647056
-8.411414,-9.25074,7.100224818055453
-9.063747,-9.721535,11.438406675086918
-8.435126,-9.323608,8.58633863140577
-8.249726,-9.065592,8.993416181458763
-8.760985,-9.569266,8.512966399785723
-8.421954,-9.200642,11.449227224994985
-7.7756243,-8.709475,10.008869148491767
-8.203371,-9.036413,10.888414516655423
-7.7867436,-8.658557,10.453251724192807
-7.9790897,-8.765548,7.269651493607178
-7.5973935,-8.534721,8.650717384483636
-8.194315,-9.021182,11.191209617318671
-7.9699564,-8.802383,10.24747725171879
-7.7216554,-8.579798,11.35503342045543
-7.77202,-8.709032,10.049741680824072
-8.843849,-9.619476,6.673962818230886
-8.259594,-9.0280285,6.231352389061033
-7.186347,-8.097267,9.913898768082866
-8.42968,-9.231374,8.784443897880735
-9.378097,-10.125196,4.985207550383766
-8.221451,-9.016964,8.704257631892677
-8.03165,-8.893186,10.600289669862239
-7.703817,-8.530721,8.779757604636213
-7.892957,-8.774406,8.794194744939954
-8.345077,-9.14693,8.775067773999034
-7.7965393,-8.714633,8.691182574830401
-7.9956074,-8.770832,6.639004398471144
-8.381304,-9.195784,6.781319546863509
-7.957408,-8.883733,8.520860122398513
-8.140185,-8.964668,9.636297096351527
-7.789598,-8.721168,10.136740469942003
-8.263689,-9.073557,8.613325231878807
-7.923329,-8.856994,8.640590914203463
-8.211093,-9.06292,10.53842419788901
-8.425539,-9.202336,8.633118659315718
-8.293586,-9.083406,8.627508293069752
-8.367966,-9.149657,6.9978262003334875
-8.239104,-9.110867,7.0995625860238984
-7.9275126,-8.850383,7.3326663963130345
-8.025883,-8.872007,8.699242222387293
-8.268297,-9.10038,10.351569111303252
-8.123919,-8.948988,9.686075965460976
-8.482197,-9.293438,8.69977032081339
-7.5684323,-8.514548,10.38449530806332
-8.021264,-8.87147,11.069154022370657
-8.18771,-8.962179,6.595691538057614
-7.276365,-8.193019,10.890939650153637
-8.008069,-8.966711,10.87099541435056
-7.634745,-8.575724,10.452350845869429
-7.35467,-8.246101,11.321028409783903
-8.202598,-9.087815,10.137720697484216
-7.8340883,-8.671027,10.876390135761072
-7.8386474,-8.763412,8.390425092018276
-7.8720684,-8.762439,10.21725785870878
-8.504419,-9.3382635,10.482698690831608
-8.666322,-9.421122,5.351901168739982
-7.7042074,-8.598105,8.760974686504706
-8.132712,-8.884952,5.222774099685431
-8.689468,-9.519259,5.554861155849398
-7.8914127,-8.816405,10.48432869034501
-8.386772,-9.174207,9.448684210416983
-7.985946,-8.758366,6.4794591370052235
-7.7590094,-8.656578,8.509560372447167
-8.343127,-9.220237,11.007303435665571
-8.5197,-9.279213,6.849020390141643
-7.672702,-8.607028,10.306454697653376
-8.76458,-9.565369,8.83909426279984
-8.232765,-9.005597,6.5026406545344635
-8.255324,-8.994464,4.570821908849334
-8.228526,-9.032754,6.8512341700697
-8.6896105,-9.459805,11.105748790509379
-8.047948,-8.933003,8.590508602246755
-8.454135,-9.226599,6.48193939727562
-8.02082,-8.798794,11.14216194305174
-8.212773,-9.052331,11.220894091683858
-7.825005,-8.615398,10.647620344283274
-8.830625,-9.573116,4.7973147854043585
-8.671694,-9.433666,7.324937043747075
-8.621434,-9.397287,6.673268469651685
-8.823876,-9.589518,6.015177265511583
-8.253604,-9.134615,6.949961591564523
-7.8197427,-8.781151,10.492044167045727
-8.434141,-9.255882,7.243617450118044
-8.337834,-9.165944,5.667112910391911
-8.489201,-9.296426,8.446836205431094
-7.633308,-8.519888,10.542466332304699
-7.6510243,-8.564839,10.379717785638258
-8.526467,-9.288888,6.770331372127704
-7.656379,-8.556812,8.698582206743009
-7.224525,-8.157354,10.617343811286334
-8.149914,-8.932432,11.645901843226875
-7.1945043,-8.116955,11.402905566266552
-8.432516,-9.2747965,8.584992806638462
-7.844827,-8.736933,8.501311402420352
-8.389433,-9.217818,8.778455523418206
-7.89488,-8.788351,8.906738403305729
-8.813923,-9.593991,6.9023435165811575
-8.128964,-8.964365,10.647790897673175
-8.000375,-8.869479,10.15882955168337
-7.580368,-8.446233,8.496875211370465
-8.524211,-9.296976,6.498928454165724
-8.248427,-9.177119,10.23760575885577
-8.427999,-9.246166,6.061056719613171
-8.123681,-8.954518,10.184766360026723
-8.67424,-9.44801,7.246342162772217
-8.689222,-9.493615,7.0404310480563606
-8.392315,-9.167346,6.627845842854342
-8.254412,-9.005069,7.292650969937257
-9.35592,-10.095082,4.515093608798928
-8.2004385,-9.010619,8.63325225125984
-8.016238,-8.849627,11.420915613102157
-8.367616,-9.220838,8.80496643424609
-7.5482583,-8.376059,9.909549132652266
-8.130827,-9.016449,8.803540073035979
-8.579047,-9.321853,4.809402939686677
-8.205616,-9.033393,11.270197894041523
-8.104812,-9.014521,11.246635359058656
-7.6814833,-8.611611,10.904478321514542
-8.175486,-9.073396,8.55233427618307
-8.679933,-9.500158,5.573387480391014
-8.22439,-9.058227,10.481939115806854
-8.129713,-8.915852,7.27743307623007
-8.470517,-9.226056,6.842886173979899
-8.082957,-8.927185,8.55676393186357
-7.7960625,-8.694603,8.570911923558079
-8.211497,-9.080269,6.867736794301997
-8.1715145,-9.028672,6.7926385196976975
-7.9817204,-8.817699,8.672509858880177
-9.096756,-9.846641,5.110344880216866
-7.977094,-8.875248,8.358402022622398
-8.15975,-9.055573,10.999098192647278
-8.554424,-9.32703,6.489906074582633
-8.353245,-9.118778,5.9851003031489975
-7.651639,-8.60331,10.122404605908372
-8.733633,-9.513771,6.90640528873306
-8.177279,-9.084289,8.708477746463561
-7.8169827,-8.680958,6.963759857132838
-7.798692,-8.632685,10.49840916620297
-8.115293,-8.915252,11.283410909534862
-8.974842,-9.74658,6.441292321473977
-7.834339,-8.664771,10.27405557857851
-8.540321,-9.363395,8.696601129661062
-7.996897,-8.920528,6.7514128456005595
-8.024736,-8.762241,8.816365029924855
-7.611448,-8.500259,10.412028073213062
-8.084497,-8.887633,11.078347309425075
-8.030991,-8.929169,7.01238521973641
-7.763828,-8.678586,10.334389884122546
-8.360395,-9.237249,8.596086599259333
-7.8150334,-8.744093,8.662952291793356
-8.541733,-9.390659,6.24841030051822
-7.3117037,-8.157012,10.236411785884442
-7.7775273,-8.556219,6.880814066274189
-8.906885,-9.579148,12.855112862728834
-8.249645,-9.09995,6.833678329865818
-8.028897,-8.916566,7.1160990926667855
-8.511285,-9.332457,9.357895382804674
-8.324339,-9.24985,6.648930964072771
-8.221644,-9.106453,8.742392490442684
-8.148013,-9.008527,9.772261752790154
-8.455607,-9.224923,6.834360797541745
-8.125077,-8.958588,10.447662240461575
-8.253051,-9.054162,11.342049786382793
-8.401012,-9.231544,8.736884833728249
